nym,domain,item,rating,num_votes
8,spotify.com,6zc7xLlx5rrEUgIuGa7DoR,4.82,316
8,spotify.com,7FG74DheH8HaSXOS4OeQWj,4.81,249
8,spotify.com,7GKz0H7kpekx07I5WCMDGJ,4.80,262
8,spotify.com,4VqPOruhp5EdPBeR92t6lQ,4.79,344
8,spotify.com,4ar5OP7pkWN4BYGqW3GzTJ,4.78,223
8,spotify.com,44HBcWA1jp22uKjKbwZd7Z,4.77,238
8,spotify.com,14UFeUG8RCx1XwSuGF9Tcs,4.75,365
8,spotify.com,0It6VJoMAare1zdV2wxqZq,4.74,192
8,spotify.com,2UZ6MDDg3y5fTAzQU3YYfo,4.72,239
8,spotify.com,2lwwrWVKdf3LR9lbbhnr6R,4.71,374
8,spotify.com,4LPUilkROHl6rI9uTytN9h,4.70,302
8,spotify.com,2M9ULmQwTaTGmAdXaXpfz5,4.69,387
8,spotify.com,2cSEVjG12sTBjXVJK0SF7Z,4.68,364
8,spotify.com,2LTl1pU074hnzAdy0SpHAb,4.67,538
8,spotify.com,5vQXxfGn1bjv5WESrYVVpw,4.66,417
8,spotify.com,57bJXivj8NfICIzPgNr08Z,4.65,201
8,spotify.com,0zVcgA0ug30pW6hBXtXKUL,4.64,374
8,spotify.com,7lJcj7F7GuDye26vYSk1bM,4.63,301
8,spotify.com,5a8PsqWOuGh7FR1tC6UKUs,4.62,265
8,spotify.com,3s9550inr2UyOtWWiBc89F,4.61,185
8,spotify.com,6jLGsYXIhfmWkqf0N3cxOF,4.60,365
8,spotify.com,7EYR17bHR2ZkJ8o2mKSJDU,4.59,254
8,spotify.com,3EPZ5tHpCNueKcXmvXEDxi,4.57,236
8,spotify.com,7qdtmrXxaK0XR8AEeG1d0F,4.56,356
8,spotify.com,4VQu1ooCteGDynSZYUgvT4,4.55,175
8,spotify.com,2ffmPvnKZQqAOAEUo5Klpu,4.54,393
8,spotify.com,1vcxF91pWs9uNwDROuiCPB,4.52,282
8,spotify.com,4fqej7naoDXIuulGZtjl1h,4.51,408
8,spotify.com,3YGg9SjRxud5aWsEjllwXZ,4.50,189
8,spotify.com,6UxEOR3EzHo5YXzE1f12v9,4.49,336
8,spotify.com,2PcMytOXfhvDm5XaXn8SPQ,4.48,284
8,spotify.com,0DCdMiGUOlZM8YRRF2kzR7,4.47,291
8,spotify.com,6HNruFQlzQx4ulL4ppRLYI,4.46,216
8,spotify.com,5iW1BuP8SARrIz6rmSdibY,4.45,172
8,spotify.com,576hBTV6sFsLOpoEaqW1Jv,4.44,363
8,spotify.com,7dsSXKdehlHtTPwL1KUbvY,4.43,306
8,spotify.com,3HOxJ3ZX23eTXXxLjrXNbY,4.42,209
8,spotify.com,0VZ9xPNa6ROafP6GYYuv2S,4.41,362
8,spotify.com,52TSjnEfXo40EzuylAhf6k,4.40,242
8,spotify.com,742elOBEMLPUtaGDumo5Qz,4.39,255
8,spotify.com,5ah63mDLedBAPJrPCxhtt5,4.37,474
8,spotify.com,0rTZNOc6MUHU68agVQ672b,4.36,164
8,spotify.com,4zjJXRSu4u8rfQxkPMK07o,4.34,247
8,spotify.com,1bq6XxdA59f5qJS5mw67Sc,4.33,205
8,spotify.com,4I2GqMe7L2ccMpUbnDzYLH,4.32,275
8,spotify.com,1zOaxkbS1kAY1gIi0g8sOm,4.31,204
8,spotify.com,7IRtnqwBAUDuOsIlUSlQ7h,4.30,373
8,spotify.com,5kD9T7GForh8LnRz5ClbL8,4.29,273
8,spotify.com,4IrmWy6NFy5kpZC01rWcRx,4.28,201
8,spotify.com,5dKBaysNJtfpyNTRa5lqDb,4.27,230
8,spotify.com,7IdznjcKCOWhydUH02Istz,4.26,289
8,spotify.com,0y2IOSoxpgGJ3KZDrmat9p,4.25,283
8,spotify.com,5oidljiMjeJTWUGZ4TfFea,4.24,153
8,spotify.com,4yAVpNElPk8ml1zGwxtwxv,4.23,226
8,spotify.com,0Q5YtY85lz5n7rQkeMNpoe,4.21,278
8,spotify.com,0Bi6CgpgSVCRXwNLXNlRNl,4.20,133
8,spotify.com,2MKqIFvHseB2VZgpdQdKsu,4.18,231
8,spotify.com,7nnWIPM5hwE3DaUBkvOIpy,4.17,175
8,spotify.com,4vTcPHQlE3zTULythSilu0,4.15,269
8,spotify.com,4xT0Y1EOq5mwTI7Wm3GK6O,4.14,154
8,spotify.com,1ExW9geJzAZZH0xzsWvCcw,4.13,226
8,spotify.com,5MxNLUsfh7uzROypsoO5qe,4.12,191
8,spotify.com,6yr8GiTHWvFfi4o6Q5ebdT,4.11,173
8,spotify.com,42hwjij0VmBP3ngqoTrmvl,4.10,255
8,spotify.com,4xp6O8cMjMZiIn0TrNC3ji,4.09,182
8,spotify.com,1lKBe4bDNB61QkvZjPBYxJ,4.08,192
8,spotify.com,5nHRIKsXDwUpse9gzrAxLR,4.07,175
8,spotify.com,2gIVqrC5BG8BMeO9r1qtCr,4.06,162
8,spotify.com,10ViidwjGLCfVtGPfdcszR,4.05,357
8,spotify.com,2dgyv3NrDuKx0pc1E79Icb,4.04,245
8,spotify.com,4zweVv3Wa6XgexhoUOzkYs,4.03,643
8,spotify.com,1yjFanv1lKhZeh6XiGHx3e,4.02,155
8,spotify.com,6KIb8bMOyN7pFplT0M3ffA,4.01,276
8,spotify.com,6GTmGEAiR9pyWN5f1lgXSt,4.00,291
8,spotify.com,22sfUgqzYlgZy9ngBn8pnp,3.99,195
8,spotify.com,0KgciKBUO7Wl18eX4Ldhq7,3.98,204
8,spotify.com,4N5FWMoa2VWSr0vWcPlZPG,3.97,148
8,spotify.com,6dpIxqrlAzqXE9fNobR4N8,3.93,168
8,spotify.com,4B6BzjDSurNtids9TU4jdE,3.92,107
8,spotify.com,44oWUoJ61CgiH948b3pF6J,3.91,154
8,spotify.com,1Q7apbyCNuDbZbd618dLtT,3.90,287
8,spotify.com,0gOyllwzM7IvfuYZ903zNv,3.89,147
8,spotify.com,6dMRmfwXYSEOxwTW4zhysj,3.88,167
8,spotify.com,5xK7K6C2Gpme46F9paZH1t,3.87,165
8,spotify.com,3w2o5tO1ThThRQUlPDgxqd,3.85,181
8,spotify.com,7aTt1NuTHTGxgr16CKIH0U,3.84,187
8,spotify.com,5GFnWMlpGcjhYi7jWOy7Tw,3.83,125
8,spotify.com,0PMgaQFz7F8gvbLJheLXPj,3.81,128
8,spotify.com,0cs7BfenkAuxTVJv96KMme,3.80,244
8,spotify.com,4MOHOrZFnYeNcSGSl6UyPn,3.79,239
8,spotify.com,22u5G8OqJ79IDaAJ269hZr,3.78,149
8,spotify.com,3b8HFl9IaZp95TNPmCf0B2,3.77,187
8,spotify.com,0ZEhlT9v8CdOKu55zhYGv9,3.76,167
8,spotify.com,7D5n2kpYH2WSqIyEO9MeXf,3.75,136
8,spotify.com,1zlXCEdVDBptIuMU8vqRnR,3.74,194
8,spotify.com,3e5rEt48191MwuHWBDwOcZ,3.71,227
8,spotify.com,11RmaYMwhL2noFcwjKvSZd,3.69,153
8,spotify.com,0qNAiA1JEOPxcWP3KB4nsB,3.68,427
8,spotify.com,6JM3Xc5AxYojZ4HHpgHN49,3.67,465
8,spotify.com,0InFAWpnO2z5ZcO2zJUtIH,3.65,206
8,spotify.com,2eoVXXCe2Uryug9QiXH0RI,3.64,106
8,spotify.com,7eEXXED3AUJErvOSx9quZV,3.63,180
8,spotify.com,0Fghw1Ky3HNSvj04EtPrnf,3.61,109
8,spotify.com,0pjOjoHMJrerHhiXNRs3GK,3.60,217
8,spotify.com,7968fxC9GmlqTiYRXT499O,3.59,236
8,spotify.com,4fikIMteIThAsCtwkSJ75w,3.57,117
8,spotify.com,24H5KPBdSvHQMRXTp12K3J,3.56,153
8,spotify.com,5MzjN4pg411OErJ1U2F3bj,3.55,123
8,spotify.com,1edBcTyZqUmrQ7SriwJzof,3.53,171
8,spotify.com,1ng36571Iyov4HBxUClySn,3.52,41
8,spotify.com,1Bq69dKQp8Kf3sMizZidaM,3.50,123
8,spotify.com,1qfYG2JrchEyJiqKnkE7YQ,3.49,137
8,spotify.com,4QbpBv2ka7Zpbrrl5QFAgy,3.48,270
8,spotify.com,1NyFRrFiJAJIaR6icj1goI,3.45,182
8,spotify.com,2mxd6wnlVwLyfm03OurmED,3.44,155
8,spotify.com,5CGRCPBsqQWs6y5gYVKufI,3.43,220
8,spotify.com,1ogUJHv5Nu9S6yC2Cv6Pvh,3.42,260
8,spotify.com,5wBB0bSW7UOPUqma2gi9TZ,3.41,188
8,spotify.com,1CRDfNPQbtCGcqeAAgBGdW,3.38,170
8,spotify.com,2HwbtJXoVRn0DziJWKGl1e,3.37,841
8,spotify.com,4iZqNWf2ztEYvw41wnF4Df,3.34,129
8,spotify.com,2kbAFQ30mjhn1KulfJB7Vk,3.32,181
8,spotify.com,1gS9gftIanh1oMvqwX2YKy,3.28,77
8,spotify.com,00QWKBxVaKanCHV9Oag6f1,3.26,93
8,spotify.com,2J1IxkhqZ2FnydAsvZjuhZ,3.25,107
8,spotify.com,1RC7fHf78Ky6MXU9JKQaJG,3.24,98
8,spotify.com,15wMCb6SftEF9EomcHff8A,3.22,622
8,spotify.com,5AYXWbqQQsWr5c9ueY7ZAY,3.21,100
8,spotify.com,2THkQauDWMvJgXFGPY4iKB,3.17,85
8,spotify.com,2p0RE2pkZMajUQmg2M12jY,3.16,133
8,spotify.com,6MI9unN5nm2KlfS0QUjOoe,3.15,249
8,spotify.com,78DAnFAmuBbekO4LeuhRkR,3.14,114
8,spotify.com,3hZtCzZtVULcdJkln9pm3l,3.13,124
8,spotify.com,2BOeCUehEgKBNBDW2wo6pd,3.12,110
8,spotify.com,3fuzzW18iqwVXgvVNnS8wN,3.10,21
8,spotify.com,17xqcnBW4CdV6ARXLrKHWy,3.08,242
8,spotify.com,69ciJGpXr2UZy3yEnUurbr,3.07,102
8,spotify.com,2oe4EJqgddv1sqgz1iXIGj,3.06,93
8,spotify.com,21FFj5GqlujABc0H06uN8j,3.03,33
8,spotify.com,6pB1MSK6zXn2Hi3P2lRjgP,3.02,56
1,spotify.com,4yAVpNElPk8ml1zGwxtwxv,5.00,142
1,spotify.com,4zjJXRSu4u8rfQxkPMK07o,4.99,139
1,spotify.com,1yjFanv1lKhZeh6XiGHx3e,4.98,104
1,spotify.com,2tAIjFvRlHjP64J0DKWPJW,4.97,243
1,spotify.com,5kD9T7GForh8LnRz5ClbL8,4.96,165
1,spotify.com,2LTl1pU074hnzAdy0SpHAb,4.95,304
1,spotify.com,2lwwrWVKdf3LR9lbbhnr6R,4.94,227
1,spotify.com,7qdtmrXxaK0XR8AEeG1d0F,4.93,184
1,spotify.com,39sUeHQoIGY6BEIcgTMRXW,4.92,159
1,spotify.com,0KgciKBUO7Wl18eX4Ldhq7,4.91,131
1,spotify.com,4N5FWMoa2VWSr0vWcPlZPG,4.90,110
1,spotify.com,6HNruFQlzQx4ulL4ppRLYI,4.89,135
1,spotify.com,2Ygs64z9ywJGakuKU8tr6o,4.88,310
1,spotify.com,4LPUilkROHl6rI9uTytN9h,4.87,182
1,spotify.com,0y2IOSoxpgGJ3KZDrmat9p,4.86,191
1,spotify.com,0zVcgA0ug30pW6hBXtXKUL,4.85,225
1,spotify.com,14UFeUG8RCx1XwSuGF9Tcs,4.84,234
1,spotify.com,3jqFydCMZUOO1evtCsoKJH,4.83,235
1,spotify.com,6zc7xLlx5rrEUgIuGa7DoR,4.82,208
1,spotify.com,0KAFDq0iB2AII9PDhTHqNd,4.81,99
1,spotify.com,0It6VJoMAare1zdV2wxqZq,4.80,119
1,spotify.com,6jLGsYXIhfmWkqf0N3cxOF,4.79,228
1,spotify.com,10ViidwjGLCfVtGPfdcszR,4.78,233
1,spotify.com,1vcxF91pWs9uNwDROuiCPB,4.77,189
1,spotify.com,3s9550inr2UyOtWWiBc89F,4.75,107
1,spotify.com,2cSEVjG12sTBjXVJK0SF7Z,4.74,208
1,spotify.com,5rb9QrpfcKFHM1EUbSIurX,4.73,130
1,spotify.com,44HBcWA1jp22uKjKbwZd7Z,4.72,136
1,spotify.com,0cfZEZwqwlXlvpbb0jTSVz,4.71,86
1,spotify.com,0Q5YtY85lz5n7rQkeMNpoe,4.70,136
1,spotify.com,5q2hniehVCcIbVL4efDCMY,4.69,279
1,spotify.com,2UZ6MDDg3y5fTAzQU3YYfo,4.68,149
1,spotify.com,3b8HFl9IaZp95TNPmCf0B2,4.67,144
1,spotify.com,7aTt1NuTHTGxgr16CKIH0U,4.66,103
1,spotify.com,44oWUoJ61CgiH948b3pF6J,4.64,101
1,spotify.com,3kVRKixPYEjrerKc0MZPdK,4.62,211
1,spotify.com,1ZwuLFPka2ijOPaBersU6K,4.60,242
1,spotify.com,6KIb8bMOyN7pFplT0M3ffA,4.59,145
1,spotify.com,6UxEOR3EzHo5YXzE1f12v9,4.58,218
1,spotify.com,5ah63mDLedBAPJrPCxhtt5,4.57,289
1,spotify.com,4VqPOruhp5EdPBeR92t6lQ,4.56,195
1,spotify.com,1r1eut6GuXFFDbX0vd9NPv,4.55,271
1,spotify.com,1NyFRrFiJAJIaR6icj1goI,4.54,116
1,spotify.com,6Cv09gbV6mHXshhiHE1JO4,4.53,117
1,spotify.com,0DCdMiGUOlZM8YRRF2kzR7,4.52,214
1,spotify.com,2R7f66MfBXjr5DfL0g3u6J,4.51,97
1,spotify.com,5vQXxfGn1bjv5WESrYVVpw,4.49,220
1,spotify.com,2dgyv3NrDuKx0pc1E79Icb,4.47,145
1,spotify.com,7GKz0H7kpekx07I5WCMDGJ,4.46,136
1,spotify.com,3YGg9SjRxud5aWsEjllwXZ,4.45,101
1,spotify.com,2TYC9SaRhYypUQzB1ZVTG2,4.44,348
1,spotify.com,5dKBaysNJtfpyNTRa5lqDb,4.43,164
1,spotify.com,3HOxJ3ZX23eTXXxLjrXNbY,4.42,130
1,spotify.com,4zweVv3Wa6XgexhoUOzkYs,4.41,398
1,spotify.com,5oidljiMjeJTWUGZ4TfFea,4.40,93
1,spotify.com,2ffmPvnKZQqAOAEUo5Klpu,4.39,249
1,spotify.com,2MKqIFvHseB2VZgpdQdKsu,4.37,135
1,spotify.com,3EPZ5tHpCNueKcXmvXEDxi,4.36,157
1,spotify.com,2gIVqrC5BG8BMeO9r1qtCr,4.35,92
1,spotify.com,3e0wYnFxkqinmtXebYPMSt,4.34,282
1,spotify.com,5nHRIKsXDwUpse9gzrAxLR,4.33,135
1,spotify.com,6orRbaAgk8QyiXthlxsMnh,4.32,228
1,spotify.com,0mWiuXuLAJ3Brin3Or2x6v,4.31,108
1,spotify.com,4ar5OP7pkWN4BYGqW3GzTJ,4.30,138
1,spotify.com,6GTmGEAiR9pyWN5f1lgXSt,4.29,183
1,spotify.com,1bq6XxdA59f5qJS5mw67Sc,4.28,133
1,spotify.com,1zOaxkbS1kAY1gIi0g8sOm,4.27,114
1,spotify.com,5wBB0bSW7UOPUqma2gi9TZ,4.26,121
1,spotify.com,5a8PsqWOuGh7FR1tC6UKUs,4.25,165
1,spotify.com,4MOHOrZFnYeNcSGSl6UyPn,4.24,125
1,spotify.com,6dpIxqrlAzqXE9fNobR4N8,4.23,107
1,spotify.com,0ADZ5dmXhlfzjMw6lefoPl,4.22,102
1,spotify.com,52TSjnEfXo40EzuylAhf6k,4.20,171
1,spotify.com,5BP0oaQ1VhuaznT77CBXQp,4.19,84
1,spotify.com,2M9ULmQwTaTGmAdXaXpfz5,4.18,258
1,spotify.com,5iW1BuP8SARrIz6rmSdibY,4.17,107
1,spotify.com,7IdznjcKCOWhydUH02Istz,4.16,198
1,spotify.com,3e5rEt48191MwuHWBDwOcZ,4.15,140
1,spotify.com,2PcMytOXfhvDm5XaXn8SPQ,4.14,175
1,spotify.com,5MzjN4pg411OErJ1U2F3bj,4.13,75
1,spotify.com,4fqej7naoDXIuulGZtjl1h,4.12,239
1,spotify.com,1Q7apbyCNuDbZbd618dLtT,4.11,175
1,spotify.com,4iZqNWf2ztEYvw41wnF4Df,4.10,75
1,spotify.com,31Q9ZTF9x81BDonlObCbvP,4.09,150
1,spotify.com,26nr9XnFCYWxBTIP7HyWXg,4.07,132
1,spotify.com,4xT0Y1EOq5mwTI7Wm3GK6O,4.06,115
1,spotify.com,4IrmWy6NFy5kpZC01rWcRx,4.05,138
1,spotify.com,7dsSXKdehlHtTPwL1KUbvY,4.04,188
1,spotify.com,57bJXivj8NfICIzPgNr08Z,4.03,100
1,spotify.com,7IRtnqwBAUDuOsIlUSlQ7h,4.02,241
1,spotify.com,576hBTV6sFsLOpoEaqW1Jv,4.01,239
1,spotify.com,7FG74DheH8HaSXOS4OeQWj,4.00,134
1,spotify.com,4I2GqMe7L2ccMpUbnDzYLH,3.99,176
1,spotify.com,13o0DRf89gTEHrxL31Gh09,3.97,204
1,spotify.com,0InFAWpnO2z5ZcO2zJUtIH,3.96,124
1,spotify.com,4QbpBv2ka7Zpbrrl5QFAgy,3.95,159
1,spotify.com,24H5KPBdSvHQMRXTp12K3J,3.94,77
1,spotify.com,4VQu1ooCteGDynSZYUgvT4,3.93,103
1,spotify.com,0MtVmhAx6CxNuxFIUc6Mj9,3.92,89
1,spotify.com,42hwjij0VmBP3ngqoTrmvl,3.91,169
1,spotify.com,79z9QkhHePTFsSeVw9uyj0,3.90,77
1,spotify.com,7qOPap76B81KypLVabU8cQ,3.89,65
1,spotify.com,2POxgf3UEPcTDAzlR0Ob7X,3.88,87
1,spotify.com,76WRHOINx2bIcOgnwBKydI,3.87,85
1,spotify.com,0C2eEsMBj78CLkHNJPjohc,3.86,75
1,spotify.com,2BOeCUehEgKBNBDW2wo6pd,3.84,67
1,spotify.com,6MrkFuXDTqWdrRJi3MyrE0,3.83,125
1,spotify.com,4xp6O8cMjMZiIn0TrNC3ji,3.82,97
1,spotify.com,4vTcPHQlE3zTULythSilu0,3.81,155
1,spotify.com,1ogUJHv5Nu9S6yC2Cv6Pvh,3.80,126
1,spotify.com,0qNAiA1JEOPxcWP3KB4nsB,3.79,273
1,spotify.com,742elOBEMLPUtaGDumo5Qz,3.78,173
1,spotify.com,2kbAFQ30mjhn1KulfJB7Vk,3.77,95
1,spotify.com,0VZ9xPNa6ROafP6GYYuv2S,3.76,250
1,spotify.com,1zlXCEdVDBptIuMU8vqRnR,3.75,125
1,spotify.com,6JM3Xc5AxYojZ4HHpgHN49,3.74,271
1,spotify.com,5fQQDsc1SxPYADUTD2EV2N,3.71,81
1,spotify.com,5CGRCPBsqQWs6y5gYVKufI,3.70,124
1,spotify.com,1CRDfNPQbtCGcqeAAgBGdW,3.69,91
1,spotify.com,22sfUgqzYlgZy9ngBn8pnp,3.67,135
1,spotify.com,7EYR17bHR2ZkJ8o2mKSJDU,3.66,169
1,spotify.com,4WEqIwv2qr1UwTW468SRuw,3.64,83
1,spotify.com,5MxNLUsfh7uzROypsoO5qe,3.62,111
1,spotify.com,7lJcj7F7GuDye26vYSk1bM,3.61,168
1,spotify.com,0ZEhlT9v8CdOKu55zhYGv9,3.60,74
1,spotify.com,0cs7BfenkAuxTVJv96KMme,3.59,159
1,spotify.com,2J1IxkhqZ2FnydAsvZjuhZ,3.58,69
1,spotify.com,1Bq69dKQp8Kf3sMizZidaM,3.55,59
1,spotify.com,1qfYG2JrchEyJiqKnkE7YQ,3.54,73
1,spotify.com,51oGCkKff1Qu4WBX8Uuaby,3.50,40
1,spotify.com,7w2vKDHjOCd9B7M5lGBYn5,3.49,92
1,spotify.com,0pjOjoHMJrerHhiXNRs3GK,3.48,96
1,spotify.com,1RsHl6tAFFMOw96MMStYfT,3.47,76
1,spotify.com,1edBcTyZqUmrQ7SriwJzof,3.45,97
1,spotify.com,1ExW9geJzAZZH0xzsWvCcw,3.44,119
1,spotify.com,11RmaYMwhL2noFcwjKvSZd,3.43,101
1,spotify.com,7eEXXED3AUJErvOSx9quZV,3.40,97
1,spotify.com,17xqcnBW4CdV6ARXLrKHWy,3.37,177
1,spotify.com,3w2o5tO1ThThRQUlPDgxqd,3.36,128
1,spotify.com,2mxd6wnlVwLyfm03OurmED,3.35,71
1,spotify.com,4B6BzjDSurNtids9TU4jdE,3.33,79
1,spotify.com,2HwbtJXoVRn0DziJWKGl1e,3.26,532
1,spotify.com,43mshkHAd4Nl8TQ1CBgraX,3.24,46
1,spotify.com,43XKmLpXZazNLMI47aKjl9,3.23,51
1,spotify.com,4fikIMteIThAsCtwkSJ75w,3.21,60
1,spotify.com,3GpdNg7Krt9vjc6tgDoKe1,3.20,51
1,spotify.com,17rf2oZYDVymJeYI9ftDXc,3.19,60
1,spotify.com,0EKT63mcvEXuB5rxCW9pzP,3.18,73
1,spotify.com,6MI9unN5nm2KlfS0QUjOoe,3.17,159
1,spotify.com,3hZtCzZtVULcdJkln9pm3l,3.16,86
1,spotify.com,15wMCb6SftEF9EomcHff8A,3.15,403
1,spotify.com,7968fxC9GmlqTiYRXT499O,3.14,132
1,spotify.com,2p0RE2pkZMajUQmg2M12jY,3.11,88
1,spotify.com,0Fghw1Ky3HNSvj04EtPrnf,3.09,58
1,spotify.com,7DX8J4uAEKKi4kkix2dQud,3.08,61
1,spotify.com,3lbx13YshETqbBolc9Hc14,3.07,50
1,spotify.com,2rqTnEjknxdHjKAXHMVTtP,3.06,25
2,spotify.com,6UxEOR3EzHo5YXzE1f12v9,5.00,246
2,spotify.com,3kVRKixPYEjrerKc0MZPdK,4.99,239
2,spotify.com,1umy8LK9rPrGCQTtPLYE3t,4.98,140
2,spotify.com,4zjJXRSu4u8rfQxkPMK07o,4.97,182
2,spotify.com,6jLGsYXIhfmWkqf0N3cxOF,4.95,245
2,spotify.com,4fqej7naoDXIuulGZtjl1h,4.94,272
2,spotify.com,57bJXivj8NfICIzPgNr08Z,4.93,140
2,spotify.com,4LPUilkROHl6rI9uTytN9h,4.91,201
2,spotify.com,4N5FWMoa2VWSr0vWcPlZPG,4.90,126
2,spotify.com,4IrmWy6NFy5kpZC01rWcRx,4.89,165
2,spotify.com,2tAIjFvRlHjP64J0DKWPJW,4.88,250
2,spotify.com,7IdznjcKCOWhydUH02Istz,4.87,196
2,spotify.com,6orRbaAgk8QyiXthlxsMnh,4.86,250
2,spotify.com,6HNruFQlzQx4ulL4ppRLYI,4.85,158
2,spotify.com,6zc7xLlx5rrEUgIuGa7DoR,4.84,212
2,spotify.com,6Cv09gbV6mHXshhiHE1JO4,4.83,122
2,spotify.com,7aTt1NuTHTGxgr16CKIH0U,4.82,131
2,spotify.com,5q2hniehVCcIbVL4efDCMY,4.81,338
2,spotify.com,2Ygs64z9ywJGakuKU8tr6o,4.80,359
2,spotify.com,6KIb8bMOyN7pFplT0M3ffA,4.79,178
2,spotify.com,3jqFydCMZUOO1evtCsoKJH,4.78,262
2,spotify.com,1ZwuLFPka2ijOPaBersU6K,4.77,263
2,spotify.com,2LTl1pU074hnzAdy0SpHAb,4.76,354
2,spotify.com,4xp6O8cMjMZiIn0TrNC3ji,4.75,115
2,spotify.com,7lJcj7F7GuDye26vYSk1bM,4.74,201
2,spotify.com,2ffmPvnKZQqAOAEUo5Klpu,4.73,267
2,spotify.com,0g1o8gwJKmnIwrqigxjLUd,4.72,99
2,spotify.com,4ar5OP7pkWN4BYGqW3GzTJ,4.71,153
2,spotify.com,1bq6XxdA59f5qJS5mw67Sc,4.69,133
2,spotify.com,6MrkFuXDTqWdrRJi3MyrE0,4.67,149
2,spotify.com,3b8HFl9IaZp95TNPmCf0B2,4.65,135
2,spotify.com,576hBTV6sFsLOpoEaqW1Jv,4.63,248
2,spotify.com,4VqPOruhp5EdPBeR92t6lQ,4.61,237
2,spotify.com,3e0wYnFxkqinmtXebYPMSt,4.60,337
2,spotify.com,2MKqIFvHseB2VZgpdQdKsu,4.59,156
2,spotify.com,0y2IOSoxpgGJ3KZDrmat9p,4.58,192
2,spotify.com,14UFeUG8RCx1XwSuGF9Tcs,4.57,255
2,spotify.com,6nCDnzErqalOaIY3EJM8NK,4.56,117
2,spotify.com,39sUeHQoIGY6BEIcgTMRXW,4.55,164
2,spotify.com,2lwwrWVKdf3LR9lbbhnr6R,4.54,258
2,spotify.com,5dKBaysNJtfpyNTRa5lqDb,4.53,155
2,spotify.com,1r1eut6GuXFFDbX0vd9NPv,4.52,302
2,spotify.com,31Q9ZTF9x81BDonlObCbvP,4.51,161
2,spotify.com,5iW1BuP8SARrIz6rmSdibY,4.50,125
2,spotify.com,13o0DRf89gTEHrxL31Gh09,4.49,189
2,spotify.com,2cSEVjG12sTBjXVJK0SF7Z,4.48,218
2,spotify.com,0KAFDq0iB2AII9PDhTHqNd,4.46,137
2,spotify.com,0KgciKBUO7Wl18eX4Ldhq7,4.45,139
2,spotify.com,3w2o5tO1ThThRQUlPDgxqd,4.44,135
2,spotify.com,2TYC9SaRhYypUQzB1ZVTG2,4.43,374
2,spotify.com,5a8PsqWOuGh7FR1tC6UKUs,4.42,151
2,spotify.com,4yAVpNElPk8ml1zGwxtwxv,4.41,150
2,spotify.com,5ah63mDLedBAPJrPCxhtt5,4.40,324
2,spotify.com,5rb9QrpfcKFHM1EUbSIurX,4.39,147
2,spotify.com,5vQXxfGn1bjv5WESrYVVpw,4.38,275
2,spotify.com,7GKz0H7kpekx07I5WCMDGJ,4.37,181
2,spotify.com,0InFAWpnO2z5ZcO2zJUtIH,4.36,156
2,spotify.com,1vcxF91pWs9uNwDROuiCPB,4.35,172
2,spotify.com,3HOxJ3ZX23eTXXxLjrXNbY,4.34,129
2,spotify.com,7qdtmrXxaK0XR8AEeG1d0F,4.33,230
2,spotify.com,1ExW9geJzAZZH0xzsWvCcw,4.32,146
2,spotify.com,4I2GqMe7L2ccMpUbnDzYLH,4.31,206
2,spotify.com,1zOaxkbS1kAY1gIi0g8sOm,4.30,136
2,spotify.com,7FG74DheH8HaSXOS4OeQWj,4.29,141
2,spotify.com,2UZ6MDDg3y5fTAzQU3YYfo,4.28,171
2,spotify.com,4MOHOrZFnYeNcSGSl6UyPn,4.27,154
2,spotify.com,0Q5YtY85lz5n7rQkeMNpoe,4.26,172
2,spotify.com,42hwjij0VmBP3ngqoTrmvl,4.25,183
2,spotify.com,2M9ULmQwTaTGmAdXaXpfz5,4.24,259
2,spotify.com,0zVcgA0ug30pW6hBXtXKUL,4.23,246
2,spotify.com,22sfUgqzYlgZy9ngBn8pnp,4.22,142
2,spotify.com,4VQu1ooCteGDynSZYUgvT4,4.21,130
2,spotify.com,7dsSXKdehlHtTPwL1KUbvY,4.20,206
2,spotify.com,4WEqIwv2qr1UwTW468SRuw,4.19,110
2,spotify.com,5CGRCPBsqQWs6y5gYVKufI,4.18,121
2,spotify.com,0cs7BfenkAuxTVJv96KMme,4.17,177
2,spotify.com,0DCdMiGUOlZM8YRRF2kzR7,4.16,188
2,spotify.com,6GTmGEAiR9pyWN5f1lgXSt,4.15,192
2,spotify.com,0qNAiA1JEOPxcWP3KB4nsB,4.13,270
2,spotify.com,0ZEhlT9v8CdOKu55zhYGv9,4.12,111
2,spotify.com,0VZ9xPNa6ROafP6GYYuv2S,4.11,248
2,spotify.com,7EYR17bHR2ZkJ8o2mKSJDU,4.10,181
2,spotify.com,4zweVv3Wa6XgexhoUOzkYs,4.08,453
2,spotify.com,2dgyv3NrDuKx0pc1E79Icb,4.07,157
2,spotify.com,5oidljiMjeJTWUGZ4TfFea,4.06,110
2,spotify.com,3EPZ5tHpCNueKcXmvXEDxi,4.05,159
2,spotify.com,742elOBEMLPUtaGDumo5Qz,4.04,176
2,spotify.com,0It6VJoMAare1zdV2wxqZq,4.03,130
2,spotify.com,1Q7apbyCNuDbZbd618dLtT,4.02,168
2,spotify.com,52TSjnEfXo40EzuylAhf6k,4.01,172
2,spotify.com,6SkxGjgzMbD4cBtRpF6AAm,4.00,82
2,spotify.com,5nHRIKsXDwUpse9gzrAxLR,3.99,133
